Date,ratio,ma_60,ma_150
2016-10-14,0.910135841170324,0.8977478341807651,0.9052592957033245
2016-10-17,0.910844629822732,0.8984597135422796,0.9052295625272047
2016-10-18,0.8971367974549311,0.8987066428129492,0.9051119705599937
2016-10-19,0.888768898488121,0.8987609119385923,0.9049939553298268
2016-10-20,0.8835057158410452,0.8988947438348375,0.9048672327034344
2016-10-21,0.8793859649122807,0.8989951358264613,0.9046893089507141
2016-10-24,0.868186874304783,0.8990913152751652,0.9044166153854734
2016-10-25,0.8759002770083102,0.8965391366828688,0.9041841659194669
2016-10-26,0.885558583106267,0.8948283056633834,0.9040061350710493
2016-10-27,0.900053163211058,0.8942092956515707,0.9040141363468185
2016-10-28,0.9127693116132423,0.8943513705555558,0.9041404695283076
2016-10-31,0.9282371294851794,0.8951248605287682,0.904345182288547
2016-11-01,1.0081532816958825,0.8972774507603023,0.9044356875224466
2016-11-02,0.9953321364452423,0.8994529331256618,0.904547937607709
2016-11-03,0.9140845070422534,0.9002966317638774,0.9044601306526103
2016-11-04,0.9108003857280618,0.8998137790718753,0.9045307399813581
2016-11-05,0.8960716061660865,0.9001522055627585,0.9044319752234932
2016-11-07,0.886559139784946,0.9004705864129062,0.9045270816856537
2016-11-08,0.8712984054669705,0.9003057578571577,0.9043455576893668
2016-11-10,0.9029850746268656,0.9008967798294649,0.9037951845550384
2016-11-11,0.8937669376693766,0.9015179425382672,0.9038193003953029
2016-11-14,0.8968850698174006,0.90222736714439,0.9038741355686558
2016-11-15,0.8735440931780365,0.9023544055688657,0.903770301716613
2016-11-16,0.879584017515052,0.9026806199526217,0.903763972944491
2016-11-17,0.8708240534521158,0.9025984775119815,0.9036630653431551
2016-11-18,0.8612652608213096,0.9022464798531683,0.9034994619948061
2016-11-21,0.8597081930415263,0.9018807767368318,0.9033041556192323
2016-11-22,0.8618753509264458,0.9016414055228996,0.9032175342293344
2016-11-23,0.8639417693169094,0.9014331815032224,0.9030320398621704
2016-11-25,0.8650306748466258,0.9013098188767923,0.902896242268003
2016-11-28,0.8802197802197802,0.8992196732500614,0.9028832589336099
2016-11-29,0.87651598676957,0.8982291150082041,0.9027250110816939
2016-11-30,0.8821917808219178,0.8980248121811363,0.9025412008631103
2016-12-01,0.962820512820513,0.8992911414313365,0.9025102164459873
2016-12-02,0.9729228486646884,0.9010333421657862,0.9024761929813654
2016-12-04,0.9012036108324973,0.9005936322313854,0.9023758754118406
2016-12-05,0.8919597989949749,0.9004605502006309,0.9022669052127897
2016-12-07,0.885057471264368,0.9008475971452597,0.9020842468337917
2016-12-08,0.8660612939841089,0.8996569520449949,0.9021198800197613
2016-12-09,0.9032426778242677,0.8991688280007005,0.9021870191641403
2016-12-10,0.9000528820729772,0.8989581355268039,0.9023531134796989
2016-12-12,0.8812324929971989,0.8984257318945985,0.9022197663136718
2016-12-13,0.8810325476992144,0.897920815617144,0.9021547157257784
2016-12-14,0.8860971524288107,0.8974304076826453,0.9020421052018759
2016-12-15,0.8798882681564246,0.897262591069298,0.9018699224463514
2016-12-16,0.8761958356781092,0.8972687854001968,0.9016807059291855
2016-12-19,0.871371656232214,0.8971501575579806,0.9015679342935681
2016-12-20,0.8641552511415526,0.8963868682997552,0.9013830233552323
2016-12-21,0.8613013698630138,0.8958253151424123,0.9012465262064616
2016-12-22,0.8643301300169586,0.8955130383058683,0.9011522577175577
2016-12-23,0.8650028360748724,0.8950295579284905,0.9010900098172613
2016-12-27,0.8707482993197279,0.8947462956720333,0.9010865939209882
2016-12-28,0.8830376940133038,0.8927531465447378,0.9011476229338007
2016-12-29,0.8869374313940726,0.8919028887587935,0.9006558417627873
2016-12-30,0.8906838987614432,0.8920864154210321,0.9006093188367814
2017-01-02,0.8644888082274651,0.8912743757895932,0.9004019893230037
2017-01-03,0.8941034897713597,0.8915666959926465,0.9005545181525342
2017-01-05,0.8722375690607735,0.8913763803154046,0.9003873074765374
2017-01-06,0.837491571139582,0.8902932656964665,0.9002172106111823
2017-01-08,0.9011627906976745,0.8900990146817148,0.9002928842915071
2017-01-09,0.8864970645792564,0.8897050350718637,0.9004181113588068
2017-01-11,0.8522033898305085,0.8887276810719933,0.8997437567417514
2017-01-12,0.8679738562091502,0.8882416320512302,0.899063995064018
2017-01-13,0.8473193473193472,0.8875508061984173,0.898198453795251
2017-01-17,0.8532951289398282,0.8870472964167303,0.8974161399759507
2017-01-18,0.8581275129236071,0.8866929888835858,0.8967028113181469
2017-01-19,0.8642117376294591,0.8866267366056637,0.8961361602925365
2017-01-20,0.8488576449912126,0.8861760260720454,0.8954721540979369
2017-01-23,0.858323494687131,0.8857221079317266,0.8946242624200058
2017-01-24,0.8535384615384615,0.88494686290385,0.8940267564134674
2017-01-25,0.8532915360501567,0.8839555666444653,0.8929411274464417
2017-01-26,0.8481642812694462,0.8826210191742031,0.8919457385212343
2017-01-27,0.8439235040098704,0.8798838562127695,0.891209828956194
2017-01-30,0.8665063138905593,0.8777367591701916,0.8908019578904686
2017-01-31,0.8670658682634731,0.8769531151905452,0.8904884101501735
